file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/utils/comparator/__test__/Comparator.test.js,Conditional Test Logic,"{'line': 27, 'column': 6, 'index': 1178}","  25 |   it('should compare with custom comparator function', () => {
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 33, 'column': 4, 'index': 981}","  31 |     expect(bloomFilter.hash3(str1)).toEqual(bloomFilter.hash3(str1));
  32 |
> 33 |     expect(bloomFilter.hash1(str1)).toBe(14);
     |    ^ Duplicate Assert
  34 |     expect(bloomFilter.hash2(str1)).toBe(43);
  35 |     expect(bloomFilter.hash3(str1)).toBe(10);
  36 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 34, 'column': 4, 'index': 1027}","  32 |
  33 |     expect(bloomFilter.hash1(str1)).toBe(14);
> 34 |     expect(bloomFilter.hash2(str1)).toBe(43);
     |    ^ Duplicate Assert
  35 |     expect(bloomFilter.hash3(str1)).toBe(10);
  36 |
  37 |     const str2 = 'orange';"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 35, 'column': 4, 'index': 1073}","  33 |     expect(bloomFilter.hash1(str1)).toBe(14);
  34 |     expect(bloomFilter.hash2(str1)).toBe(43);
> 35 |     expect(bloomFilter.hash3(str1)).toBe(10);
     |    ^ Duplicate Assert
  36 |
  37 |     const str2 = 'orange';
  38 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 39, 'column': 4, 'index': 1148}","  37 |     const str2 = 'orange';
  38 |
> 39 |     expect(bloomFilter.hash1(str2)).toEqual(bloomFilter.hash1(str2));
     |    ^ Duplicate Assert
  40 |     expect(bloomFilter.hash2(str2)).toEqual(bloomFilter.hash2(str2));
  41 |     expect(bloomFilter.hash3(str2)).toEqual(bloomFilter.hash3(str2));
  42 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 40, 'column': 4, 'index': 1218}","  38 |
  39 |     expect(bloomFilter.hash1(str2)).toEqual(bloomFilter.hash1(str2));
> 40 |     expect(bloomFilter.hash2(str2)).toEqual(bloomFilter.hash2(str2));
     |    ^ Duplicate Assert
  41 |     expect(bloomFilter.hash3(str2)).toEqual(bloomFilter.hash3(str2));
  42 |
  43 |     expect(bloomFilter.hash1(str2)).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 41, 'column': 4, 'index': 1288}","  39 |     expect(bloomFilter.hash1(str2)).toEqual(bloomFilter.hash1(str2));
  40 |     expect(bloomFilter.hash2(str2)).toEqual(bloomFilter.hash2(str2));
> 41 |     expect(bloomFilter.hash3(str2)).toEqual(bloomFilter.hash3(str2));
     |    ^ Duplicate Assert
  42 |
  43 |     expect(bloomFilter.hash1(str2)).toBe(0);
  44 |     expect(bloomFilter.hash2(str2)).toBe(61);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 43, 'column': 4, 'index': 1359}","  41 |     expect(bloomFilter.hash3(str2)).toEqual(bloomFilter.hash3(str2));
  42 |
> 43 |     expect(bloomFilter.hash1(str2)).toBe(0);
     |    ^ Duplicate Assert
  44 |     expect(bloomFilter.hash2(str2)).toBe(61);
  45 |     expect(bloomFilter.hash3(str2)).toBe(10);
  46 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 44, 'column': 4, 'index': 1404}","  42 |
  43 |     expect(bloomFilter.hash1(str2)).toBe(0);
> 44 |     expect(bloomFilter.hash2(str2)).toBe(61);
     |    ^ Duplicate Assert
  45 |     expect(bloomFilter.hash3(str2)).toBe(10);
  46 |   });
  47 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Duplicate Assert,"{'line': 45, 'column': 4, 'index': 1450}","  43 |     expect(bloomFilter.hash1(str2)).toBe(0);
  44 |     expect(bloomFilter.hash2(str2)).toBe(61);
> 45 |     expect(bloomFilter.hash3(str2)).toBe(10);
     |    ^ Duplicate Assert
  46 |   });
  47 |
  48 |   it('should create an array with 3 hash values', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 33, 'column': 41, 'index': 1018}","  31 |     expect(bloomFilter.hash3(str1)).toEqual(bloomFilter.hash3(str1));
  32 |
> 33 |     expect(bloomFilter.hash1(str1)).toBe(14);
     |                                         ^ Magic Number
  34 |     expect(bloomFilter.hash2(str1)).toBe(43);
  35 |     expect(bloomFilter.hash3(str1)).toBe(10);
  36 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 34, 'column': 41, 'index': 1064}","  32 |
  33 |     expect(bloomFilter.hash1(str1)).toBe(14);
> 34 |     expect(bloomFilter.hash2(str1)).toBe(43);
     |                                         ^ Magic Number
  35 |     expect(bloomFilter.hash3(str1)).toBe(10);
  36 |
  37 |     const str2 = 'orange';"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 35, 'column': 41, 'index': 1110}","  33 |     expect(bloomFilter.hash1(str1)).toBe(14);
  34 |     expect(bloomFilter.hash2(str1)).toBe(43);
> 35 |     expect(bloomFilter.hash3(str1)).toBe(10);
     |                                         ^ Magic Number
  36 |
  37 |     const str2 = 'orange';
  38 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 43, 'column': 41, 'index': 1396}","  41 |     expect(bloomFilter.hash3(str2)).toEqual(bloomFilter.hash3(str2));
  42 |
> 43 |     expect(bloomFilter.hash1(str2)).toBe(0);
     |                                         ^ Magic Number
  44 |     expect(bloomFilter.hash2(str2)).toBe(61);
  45 |     expect(bloomFilter.hash3(str2)).toBe(10);
  46 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 44, 'column': 41, 'index': 1441}","  42 |
  43 |     expect(bloomFilter.hash1(str2)).toBe(0);
> 44 |     expect(bloomFilter.hash2(str2)).toBe(61);
     |                                         ^ Magic Number
  45 |     expect(bloomFilter.hash3(str2)).toBe(10);
  46 |   });
  47 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 45, 'column': 41, 'index': 1487}","  43 |     expect(bloomFilter.hash1(str2)).toBe(0);
  44 |     expect(bloomFilter.hash2(str2)).toBe(61);
> 45 |     expect(bloomFilter.hash3(str2)).toBe(10);
     |                                         ^ Magic Number
  46 |   });
  47 |
  48 |   it('should create an array with 3 hash values', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,Magic Number,"{'line': 49, 'column': 57, 'index': 1614}","  47 |
  48 |   it('should create an array with 3 hash values', () => {
> 49 |     expect(bloomFilter.getHashValues('abc').length).toBe(3);
     |                                                         ^ Magic Number
  50 |     expect(bloomFilter.getHashValues('abc')).toEqual([66, 63, 54]);
  51 |   });
  52 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,Magic Number,"{'line': 5, 'column': 35, 'index': 174}","  3 | describe('uniquePaths', () => {
  4 |   it('should find the number of unique paths on board', () => {
> 5 |     expect(uniquePaths(3, 2)).toBe(3);
    |                                   ^ Magic Number
  6 |     expect(uniquePaths(7, 3)).toBe(28);
  7 |     expect(uniquePaths(3, 7)).toBe(28);
  8 |     expect(uniquePaths(10, 10)).toBe(48620);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,Magic Number,"{'line': 6, 'column': 35, 'index': 213}","  4 |   it('should find the number of unique paths on board', () => {
  5 |     expect(uniquePaths(3, 2)).toBe(3);
> 6 |     expect(uniquePaths(7, 3)).toBe(28);
    |                                   ^ Magic Number
  7 |     expect(uniquePaths(3, 7)).toBe(28);
  8 |     expect(uniquePaths(10, 10)).toBe(48620);
  9 |     expect(uniquePaths(100, 1)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,Magic Number,"{'line': 7, 'column': 35, 'index': 253}","   5 |     expect(uniquePaths(3, 2)).toBe(3);
   6 |     expect(uniquePaths(7, 3)).toBe(28);
>  7 |     expect(uniquePaths(3, 7)).toBe(28);
     |                                   ^ Magic Number
   8 |     expect(uniquePaths(10, 10)).toBe(48620);
   9 |     expect(uniquePaths(100, 1)).toBe(1);
  10 |     expect(uniquePaths(1, 100)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,Magic Number,"{'line': 8, 'column': 37, 'index': 295}","   6 |     expect(uniquePaths(7, 3)).toBe(28);
   7 |     expect(uniquePaths(3, 7)).toBe(28);
>  8 |     expect(uniquePaths(10, 10)).toBe(48620);
     |                                     ^ Magic Number
   9 |     expect(uniquePaths(100, 1)).toBe(1);
  10 |     expect(uniquePaths(1, 100)).toBe(1);
  11 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,Magic Number,"{'line': 9, 'column': 37, 'index': 340}","   7 |     expect(uniquePaths(3, 7)).toBe(28);
   8 |     expect(uniquePaths(10, 10)).toBe(48620);
>  9 |     expect(uniquePaths(100, 1)).toBe(1);
     |                                     ^ Magic Number
  10 |     expect(uniquePaths(1, 100)).toBe(1);
  11 |   });
  12 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,Magic Number,"{'line': 10, 'column': 37, 'index': 381}","   8 |     expect(uniquePaths(10, 10)).toBe(48620);
   9 |     expect(uniquePaths(100, 1)).toBe(1);
> 10 |     expect(uniquePaths(1, 100)).toBe(1);
     |                                     ^ Magic Number
  11 |   });
  12 | });
  13 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,Magic Number,"{'line': 5, 'column': 37, 'index': 182}","  3 | describe('dpUniquePaths', () => {
  4 |   it('should find the number of unique paths on board', () => {
> 5 |     expect(dpUniquePaths(3, 2)).toBe(3);
    |                                     ^ Magic Number
  6 |     expect(dpUniquePaths(7, 3)).toBe(28);
  7 |     expect(dpUniquePaths(3, 7)).toBe(28);
  8 |     expect(dpUniquePaths(10, 10)).toBe(48620);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,Magic Number,"{'line': 6, 'column': 37, 'index': 223}","  4 |   it('should find the number of unique paths on board', () => {
  5 |     expect(dpUniquePaths(3, 2)).toBe(3);
> 6 |     expect(dpUniquePaths(7, 3)).toBe(28);
    |                                     ^ Magic Number
  7 |     expect(dpUniquePaths(3, 7)).toBe(28);
  8 |     expect(dpUniquePaths(10, 10)).toBe(48620);
  9 |     expect(dpUniquePaths(100, 1)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,Magic Number,"{'line': 7, 'column': 37, 'index': 265}","   5 |     expect(dpUniquePaths(3, 2)).toBe(3);
   6 |     expect(dpUniquePaths(7, 3)).toBe(28);
>  7 |     expect(dpUniquePaths(3, 7)).toBe(28);
     |                                     ^ Magic Number
   8 |     expect(dpUniquePaths(10, 10)).toBe(48620);
   9 |     expect(dpUniquePaths(100, 1)).toBe(1);
  10 |     expect(dpUniquePaths(1, 100)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,Magic Number,"{'line': 8, 'column': 39, 'index': 309}","   6 |     expect(dpUniquePaths(7, 3)).toBe(28);
   7 |     expect(dpUniquePaths(3, 7)).toBe(28);
>  8 |     expect(dpUniquePaths(10, 10)).toBe(48620);
     |                                       ^ Magic Number
   9 |     expect(dpUniquePaths(100, 1)).toBe(1);
  10 |     expect(dpUniquePaths(1, 100)).toBe(1);
  11 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,Magic Number,"{'line': 9, 'column': 39, 'index': 356}","   7 |     expect(dpUniquePaths(3, 7)).toBe(28);
   8 |     expect(dpUniquePaths(10, 10)).toBe(48620);
>  9 |     expect(dpUniquePaths(100, 1)).toBe(1);
     |                                       ^ Magic Number
  10 |     expect(dpUniquePaths(1, 100)).toBe(1);
  11 |   });
  12 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,Magic Number,"{'line': 10, 'column': 39, 'index': 399}","   8 |     expect(dpUniquePaths(10, 10)).toBe(48620);
   9 |     expect(dpUniquePaths(100, 1)).toBe(1);
> 10 |     expect(dpUniquePaths(1, 100)).toBe(1);
     |                                       ^ Magic Number
  11 |   });
  12 | });
  13 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/btUniquePaths.test.js,Magic Number,"{'line': 5, 'column': 37, 'index': 182}","  3 | describe('btUniquePaths', () => {
  4 |   it('should find the number of unique paths on board', () => {
> 5 |     expect(btUniquePaths(3, 2)).toBe(3);
    |                                     ^ Magic Number
  6 |     expect(btUniquePaths(7, 3)).toBe(28);
  7 |     expect(btUniquePaths(3, 7)).toBe(28);
  8 |     expect(btUniquePaths(10, 10)).toBe(48620);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/btUniquePaths.test.js,Magic Number,"{'line': 6, 'column': 37, 'index': 223}","  4 |   it('should find the number of unique paths on board', () => {
  5 |     expect(btUniquePaths(3, 2)).toBe(3);
> 6 |     expect(btUniquePaths(7, 3)).toBe(28);
    |                                     ^ Magic Number
  7 |     expect(btUniquePaths(3, 7)).toBe(28);
  8 |     expect(btUniquePaths(10, 10)).toBe(48620);
  9 |     expect(btUniquePaths(100, 1)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/btUniquePaths.test.js,Magic Number,"{'line': 7, 'column': 37, 'index': 265}","   5 |     expect(btUniquePaths(3, 2)).toBe(3);
   6 |     expect(btUniquePaths(7, 3)).toBe(28);
>  7 |     expect(btUniquePaths(3, 7)).toBe(28);
     |                                     ^ Magic Number
   8 |     expect(btUniquePaths(10, 10)).toBe(48620);
   9 |     expect(btUniquePaths(100, 1)).toBe(1);
  10 |     expect(btUniquePaths(1, 100)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/btUniquePaths.test.js,Magic Number,"{'line': 8, 'column': 39, 'index': 309}","   6 |     expect(btUniquePaths(7, 3)).toBe(28);
   7 |     expect(btUniquePaths(3, 7)).toBe(28);
>  8 |     expect(btUniquePaths(10, 10)).toBe(48620);
     |                                       ^ Magic Number
   9 |     expect(btUniquePaths(100, 1)).toBe(1);
  10 |     expect(btUniquePaths(1, 100)).toBe(1);
  11 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/btUniquePaths.test.js,Magic Number,"{'line': 9, 'column': 39, 'index': 356}","   7 |     expect(btUniquePaths(3, 7)).toBe(28);
   8 |     expect(btUniquePaths(10, 10)).toBe(48620);
